state_name,state_abbr,county_name,state_fips,county_fips,year,median_age,average_household_income,per_capita_income
 Iowa,IA,Cedar County,19,031,2022,43.3,76959.0,36808.0
 Iowa,IA,Cerro Gordo County,19,033,2022,44.3,63149.0,38377.0
 Iowa,IA,Cherokee County,19,035,2022,44.8,63638.0,35939.0
 Iowa,IA,Chickasaw County,19,037,2022,44.0,72734.0,35432.0
 Iowa,IA,Clarke County,19,039,2022,39.3,63120.0,32003.0
 Iowa,IA,Clay County,19,041,2022,41.5,61756.0,35787.0
 Iowa,IA,Clayton County,19,043,2022,46.9,60441.0,34394.0
 Iowa,IA,Clinton County,19,045,2022,42.5,61080.0,33979.0
 Iowa,IA,Crawford County,19,047,2022,37.3,61188.0,30781.0
 Iowa,IA,Dallas County,19,049,2022,35.6,99533.0,51347.0
 Iowa,IA,Davis County,19,051,2022,36.3,77176.0,32889.0
 Iowa,IA,Decatur County,19,053,2022,36.6,56068.0,26334.0
 Iowa,IA,Delaware County,19,055,2022,43.5,75896.0,40709.0
 Iowa,IA,Des Moines County,19,057,2022,42.1,58084.0,35689.0
 Iowa,IA,Dickinson County,19,059,2022,47.9,72446.0,45523.0
 Iowa,IA,Dubuque County,19,061,2022,38.7,73495.0,38705.0
 Iowa,IA,Emmet County,19,063,2022,44.8,64461.0,34657.0
 Iowa,IA,Fayette County,19,065,2022,43.4,56043.0,31566.0
 Iowa,IA,Floyd County,19,067,2022,44.0,62356.0,34900.0
 Iowa,IA,Franklin County,19,069,2022,42.8,62214.0,30733.0
 Iowa,IA,Fremont County,19,071,2022,46.2,69375.0,37236.0
 Iowa,IA,Greene County,19,073,2022,44.6,56884.0,32340.0
 Iowa,IA,Grundy County,19,075,2022,41.6,80701.0,38265.0
 Iowa,IA,Guthrie County,19,077,2022,45.9,75795.0,39571.0
 Iowa,IA,Hamilton County,19,079,2022,41.9,66685.0,35822.0
 Iowa,IA,Hancock County,19,081,2022,44.4,67865.0,35033.0
 Iowa,IA,Hardin County,19,083,2022,45.3,64656.0,32181.0
 Iowa,IA,Harrison County,19,085,2022,42.0,75830.0,36998.0
 Iowa,IA,Henry County,19,087,2022,40.4,62365.0,30151.0
 Iowa,IA,Howard County,19,089,2022,39.5,63947.0,32033.0
 Iowa,IA,Humboldt County,19,091,2022,41.9,66617.0,35837.0
 Iowa,IA,Ida County,19,093,2022,42.8,63125.0,35708.0
 Iowa,IA,Iowa County,19,095,2022,42.2,69787.0,40182.0
 Iowa,IA,Jackson County,19,097,2022,44.4,69709.0,34739.0
 Iowa,IA,Jasper County,19,099,2022,41.0,67784.0,35346.0
 Iowa,IA,Jefferson County,19,101,2022,44.2,52210.0,36111.0
 Iowa,IA,Johnson County,19,103,2022,30.6,72977.0,42175.0
 Iowa,IA,Jones County,19,105,2022,43.4,68781.0,33996.0
 Iowa,IA,Keokuk County,19,107,2022,42.7,60016.0,32747.0
 Iowa,IA,Kossuth County,19,109,2022,45.1,62553.0,34723.0
 Iowa,IA,Lee County,19,111,2022,43.5,58094.0,32465.0
 Iowa,IA,Linn County,19,113,2022,38.2,75457.0,41446.0
 Iowa,IA,Louisa County,19,115,2022,42.2,72500.0,33296.0
 Iowa,IA,Lucas County,19,117,2022,42.9,63405.0,32575.0
 Iowa,IA,Lyon County,19,119,2022,38.3,73735.0,33428.0
 Iowa,IA,Madison County,19,121,2022,40.9,88110.0,39442.0
 Iowa,IA,Mahaska County,19,123,2022,39.6,65200.0,33812.0
 Iowa,IA,Marion County,19,125,2022,39.8,74193.0,38168.0
 Iowa,IA,Marshall County,19,127,2022,38.5,70828.0,31486.0
 Iowa,IA,Mills County,19,129,2022,42.7,81907.0,40709.0
 Iowa,IA,Mitchell County,19,131,2022,41.8,66056.0,36006.0
 Iowa,IA,Monona County,19,133,2022,45.9,59897.0,33080.0
 Iowa,IA,Monroe County,19,135,2022,41.5,76324.0,35392.0
 Iowa,IA,Montgomery County,19,137,2022,43.3,61261.0,36122.0
 Iowa,IA,Muscatine County,19,139,2022,38.6,67427.0,34055.0
 Iowa,IA,O'Brien County,19,141,2022,40.4,65076.0,32460.0
 Iowa,IA,Osceola County,19,143,2022,44.0,67561.0,35657.0
 Iowa,IA,Page County,19,145,2022,45.2,58264.0,32886.0
 Iowa,IA,Palo Alto County,19,147,2022,41.3,67306.0,33517.0
 Iowa,IA,Plymouth County,19,149,2022,40.9,79963.0,40150.0
 Iowa,IA,Pocahontas County,19,151,2022,45.4,61434.0,33918.0
 Iowa,IA,Polk County,19,153,2022,36.1,78827.0,41894.0
 Iowa,IA,Pottawattamie County,19,155,2022,39.7,68718.0,34701.0
 Iowa,IA,Poweshiek County,19,157,2022,40.7,61192.0,37527.0
 Iowa,IA,Ringgold County,19,159,2022,43.8,67898.0,34138.0
 Iowa,IA,Sac County,19,161,2022,45.2,68778.0,38596.0
 Iowa,IA,Scott County,19,163,2022,38.7,72792.0,40926.0
 Iowa,IA,Shelby County,19,165,2022,45.5,70295.0,38664.0
 Iowa,IA,Sioux County,19,167,2022,34.4,81914.0,34914.0
 Iowa,IA,Story County,19,169,2022,26.5,66197.0,35704.0
 Iowa,IA,Tama County,19,171,2022,41.0,65483.0,33046.0
 Iowa,IA,Taylor County,19,173,2022,44.1,65926.0,33092.0
 Iowa,IA,Union County,19,175,2022,40.0,56495.0,30966.0
 Iowa,IA,Van Buren County,19,177,2022,45.0,58417.0,32188.0
 Iowa,IA,Wapello County,19,179,2022,39.4,56209.0,30025.0
 Iowa,IA,Warren County,19,181,2022,38.5,89741.0,41279.0
 Iowa,IA,Washington County,19,183,2022,40.1,71122.0,35451.0
 Iowa,IA,Wayne County,19,185,2022,41.9,58257.0,32524.0
 Iowa,IA,Webster County,19,187,2022,39.8,65335.0,33836.0
 Iowa,IA,Winnebago County,19,189,2022,41.5,62853.0,34966.0
 Iowa,IA,Winneshiek County,19,191,2022,42.6,67770.0,37561.0
 Iowa,IA,Woodbury County,19,193,2022,35.9,68399.0,33080.0
 Iowa,IA,Worth County,19,195,2022,43.9,69897.0,36585.0
 Iowa,IA,Wright County,19,197,2022,41.5,58240.0,33964.0
 Kansas,KS,Allen County,20,001,2022,41.1,55059.0,27155.0
 Kansas,KS,Anderson County,20,003,2022,39.7,67651.0,29665.0
 Kansas,KS,Atchison County,20,005,2022,36.1,55281.0,27644.0
 Kansas,KS,Barber County,20,007,2022,42.8,53774.0,32879.0
 Kansas,KS,Barton County,20,009,2022,39.2,54634.0,31516.0
 Kansas,KS,Bourbon County,20,011,2022,38.1,55826.0,29328.0
 Kansas,KS,Brown County,20,013,2022,41.8,55876.0,29646.0
 Kansas,KS,Butler County,20,015,2022,38.2,77724.0,35209.0
 Kansas,KS,Chase County,20,017,2022,44.1,52481.0,32022.0
 Kansas,KS,Chautauqua County,20,019,2022,45.9,51210.0,28267.0
 Kansas,KS,Cherokee County,20,021,2022,42.4,53382.0,26832.0
 Kansas,KS,Cheyenne County,20,023,2022,43.0,52730.0,34829.0
 Kansas,KS,Clark County,20,025,2022,46.3,58287.0,30253.0
 Kansas,KS,Clay County,20,027,2022,43.1,57765.0,32628.0
 Kansas,KS,Cloud County,20,029,2022,38.8,51197.0,28318.0
 Kansas,KS,Coffey County,20,031,2022,43.9,67645.0,35984.0
 Kansas,KS,Comanche County,20,033,2022,46.8,49754.0,30989.0
 Kansas,KS,Cowley County,20,035,2022,38.1,55726.0,29977.0
 Kansas,KS,Crawford County,20,037,2022,32.9,49779.0,28530.0
 Kansas,KS,Decatur County,20,039,2022,50.6,49412.0,33767.0
 Kansas,KS,Dickinson County,20,041,2022,41.8,62971.0,35615.0
 Kansas,KS,Doniphan County,20,043,2022,41.9,66358.0,31314.0
 Kansas,KS,Douglas County,20,045,2022,30.7,66153.0,37261.0
 Kansas,KS,Edwards County,20,047,2022,43.8,52750.0,31368.0
 Kansas,KS,Elk County,20,049,2022,50.4,50000.0,28159.0
 Kansas,KS,Ellis County,20,051,2022,32.9,59665.0,37217.0
 Kansas,KS,Ellsworth County,20,053,2022,43.1,59844.0,29968.0
 Kansas,KS,Finney County,20,055,2022,31.9,68481.0,29805.0
 Kansas,KS,Ford County,20,057,2022,32.6,67997.0,28502.0
 Kansas,KS,Franklin County,20,059,2022,40.2,68217.0,32997.0
 Kansas,KS,Geary County,20,061,2022,26.6,57992.0,27030.0
 Kansas,KS,Gove County,20,063,2022,42.1,59417.0,33295.0
 Kansas,KS,Graham County,20,065,2022,47.2,47071.0,30222.0
 Kansas,KS,Grant County,20,067,2022,32.9,84808.0,36280.0
 Kansas,KS,Gray County,20,069,2022,36.1,74500.0,34339.0
 Kansas,KS,Greeley County,20,071,2022,40.6,69948.0,36078.0
 Kansas,KS,Greenwood County,20,073,2022,48.4,51812.0,34862.0
 Kansas,KS,Hamilton County,20,075,2022,35.4,58750.0,28145.0
 Kansas,KS,Harper County,20,077,2022,41.5,53032.0,26970.0
 Kansas,KS,Harvey County,20,079,2022,40.5,70685.0,33965.0
 Kansas,KS,Haskell County,20,081,2022,38.0,66458.0,32908.0
 Kansas,KS,Hodgeman County,20,083,2022,46.0,63125.0,33911.0
 Kansas,KS,Jackson County,20,085,2022,40.7,70385.0,32499.0
 Kansas,KS,Jefferson County,20,087,2022,43.2,74562.0,38535.0
 Kansas,KS,Jewell County,20,089,2022,51.1,47109.0,32759.0
 Kansas,KS,Johnson County,20,091,2022,38.1,103644.0,56364.0
 Kansas,KS,Kearny County,20,093,2022,34.9,68750.0,29465.0
 Kansas,KS,Kingman County,20,095,2022,43.6,59640.0,33453.0
 Kansas,KS,Kiowa County,20,097,2022,41.5,70347.0,35199.0
 Kansas,KS,Labette County,20,099,2022,40.6,56143.0,29585.0
 Kansas,KS,Lane County,20,101,2022,47.9,52222.0,35779.0
 Kansas,KS,Leavenworth County,20,103,2022,38.0,84307.0,37482.0
 Kansas,KS,Lincoln County,20,105,2022,44.6,52540.0,31383.0
 Kansas,KS,Linn County,20,107,2022,45.0,56697.0,34053.0
 Kansas,KS,Logan County,20,109,2022,39.9,70382.0,38363.0
 Kansas,KS,Lyon County,20,111,2022,32.9,56415.0,29425.0
 Kansas,KS,McPherson County,20,113,2022,39.8,71250.0,34116.0
 Kansas,KS,Marion County,20,115,2022,43.4,60011.0,33087.0
 Kansas,KS,Marshall County,20,117,2022,42.3,64306.0,36854.0
 Kansas,KS,Meade County,20,119,2022,37.7,74063.0,47644.0
 Kansas,KS,Miami County,20,121,2022,42.5,85564.0,40169.0
 Kansas,KS,Mitchell County,20,123,2022,41.9,63008.0,35258.0
 Kansas,KS,Montgomery County,20,125,2022,40.2,51513.0,28270.0
 Kansas,KS,Morris County,20,127,2022,46.5,52866.0,32462.0
 Kansas,KS,Morton County,20,129,2022,39.5,57943.0,27423.0
 Kansas,KS,Nemaha County,20,131,2022,40.0,72788.0,36959.0
 Kansas,KS,Neosho County,20,133,2022,40.3,54894.0,29850.0
 Kansas,KS,Ness County,20,135,2022,48.4,64907.0,39978.0
 Kansas,KS,Norton County,20,137,2022,40.4,52710.0,28514.0
 Kansas,KS,Osage County,20,139,2022,42.6,66155.0,32120.0
 Kansas,KS,Osborne County,20,141,2022,46.4,58750.0,34669.0
 Kansas,KS,Ottawa County,20,143,2022,42.3,74551.0,34893.0
 Kansas,KS,Pawnee County,20,145,2022,46.1,54141.0,32542.0
 Kansas,KS,Phillips County,20,147,2022,44.9,57611.0,34396.0
 Kansas,KS,Pottawatomie County,20,149,2022,35.8,85241.0,35715.0
 Kansas,KS,Pratt County,20,151,2022,37.6,61685.0,31949.0
 Kansas,KS,Rawlins County,20,153,2022,46.2,61827.0,33003.0
 Kansas,KS,Reno County,20,155,2022,40.5,57390.0,31695.0
 Kansas,KS,Republic County,20,157,2022,47.5,54531.0,31626.0
 Kansas,KS,Rice County,20,159,2022,39.0,58523.0,32074.0
 Kansas,KS,Riley County,20,161,2022,24.9,56327.0,33147.0
 Kansas,KS,Rooks County,20,163,2022,44.9,60821.0,33751.0
 Kansas,KS,Rush County,20,165,2022,46.4,53523.0,37166.0
 Kansas,KS,Russell County,20,167,2022,45.3,49929.0,30680.0
 Kansas,KS,Saline County,20,169,2022,39.9,59887.0,32504.0
 Kansas,KS,Scott County,20,171,2022,38.7,53365.0,29999.0
 Kansas,KS,Sedgwick County,20,173,2022,35.8,65372.0,35338.0
 Kansas,KS,Seward County,20,175,2022,30.5,57131.0,25391.0
 Kansas,KS,Shawnee County,20,177,2022,39.4,63463.0,36011.0
 Kansas,KS,Sheridan County,20,179,2022,42.5,66719.0,41462.0
 Kansas,KS,Sherman County,20,181,2022,38.0,61404.0,37930.0
 Kansas,KS,Smith County,20,183,2022,50.0,50943.0,33881.0
 Kansas,KS,Stafford County,20,185,2022,42.2,60000.0,32921.0
 Kansas,KS,Stanton County,20,187,2022,39.6,66000.0,39063.0
 Kansas,KS,Stevens County,20,189,2022,36.3,67950.0,25674.0
 Kansas,KS,Sumner County,20,191,2022,42.0,59397.0,31072.0
 Kansas,KS,Thomas County,20,193,2022,35.2,72417.0,37610.0
 Kansas,KS,Trego County,20,195,2022,47.8,77500.0,42029.0
 Kansas,KS,Wabaunsee County,20,197,2022,43.7,70000.0,34243.0
 Kansas,KS,Wallace County,20,199,2022,43.1,57708.0,34406.0
 Kansas,KS,Washington County,20,201,2022,44.9,59432.0,32781.0
 Kansas,KS,Wichita County,20,203,2022,43.1,69551.0,36589.0
 Kansas,KS,Wilson County,20,205,2022,42.4,55439.0,32008.0
 Kansas,KS,Woodson County,20,207,2022,46.6,50670.0,28380.0
 Kansas,KS,Wyandotte County,20,209,2022,34.3,57771.0,27534.0
 Kentucky,KY,Adair County,21,001,2022,40.3,49690.0,26098.0
 Kentucky,KY,Allen County,21,003,2022,40.5,57159.0,28307.0
 Kentucky,KY,Anderson County,21,005,2022,41.9,69885.0,33513.0
 Kentucky,KY,Ballard County,21,007,2022,44.7,57111.0,31315.0
 Kentucky,KY,Barren County,21,009,2022,40.2,48141.0,27732.0
 Kentucky,KY,Bath County,21,011,2022,39.5,51471.0,27018.0
 Kentucky,KY,Bell County,21,013,2022,41.5,33658.0,19262.0
 Kentucky,KY,Boone County,21,015,2022,38.0,91697.0,41281.0
 Kentucky,KY,Bourbon County,21,017,2022,41.8,54580.0,30123.0
 Kentucky,KY,Boyd County,21,019,2022,42.1,58327.0,30993.0
 Kentucky,KY,Boyle County,21,021,2022,40.0,56568.0,29955.0
 Kentucky,KY,Bracken County,21,023,2022,41.7,59911.0,29164.0
 Kentucky,KY,Breathitt County,21,025,2022,42.7,38209.0,21985.0
 Kentucky,KY,Breckinridge County,21,027,2022,42.3,51756.0,27733.0
 Kentucky,KY,Bullitt County,21,029,2022,41.1,73900.0,34362.0
 Kentucky,KY,Butler County,21,031,2022,41.4,47589.0,23862.0
 Kentucky,KY,Caldwell County,21,033,2022,42.4,52488.0,31255.0
 Kentucky,KY,Calloway County,21,035,2022,35.6,48276.0,27850.0
 Kentucky,KY,Campbell County,21,037,2022,38.9,71979.0,42846.0
 Kentucky,KY,Carlisle County,21,039,2022,42.9,53065.0,31403.0
 Kentucky,KY,Carroll County,21,041,2022,38.5,50625.0,27858.0
 Kentucky,KY,Carter County,21,043,2022,41.9,47004.0,24949.0
 Kentucky,KY,Casey County,21,045,2022,41.9,42190.0,22970.0
 Kentucky,KY,Christian County,21,047,2022,28.4,48920.0,25973.0
 Kentucky,KY,Clark County,21,049,2022,40.9,61878.0,36028.0
 Kentucky,KY,Clay County,21,051,2022,40.4,37888.0,19579.0
 Kentucky,KY,Clinton County,21,053,2022,42.4,41180.0,23905.0
 Kentucky,KY,Crittenden County,21,055,2022,43.4,45810.0,28035.0
 Kentucky,KY,Cumberland County,21,057,2022,45.4,40515.0,22668.0
 Kentucky,KY,Daviess County,21,059,2022,38.7,64021.0,33599.0
 Kentucky,KY,Edmonson County,21,061,2022,45.0,53029.0,26781.0
 Kentucky,KY,Elliott County,21,063,2022,43.6,39469.0,17242.0
 Kentucky,KY,Estill County,21,065,2022,43.7,39980.0,21880.0
 Kentucky,KY,Fayette County,21,067,2022,35.2,66087.0,40953.0
 Kentucky,KY,Fleming County,21,069,2022,40.8,46885.0,26230.0
 Kentucky,KY,Floyd County,21,071,2022,42.9,38723.0,22179.0
 Kentucky,KY,Franklin County,21,073,2022,40.0,62929.0,38104.0
 Kentucky,KY,Fulton County,21,075,2022,39.2,35449.0,19960.0
 Kentucky,KY,Gallatin County,21,077,2022,38.7,58641.0,27398.0
 Kentucky,KY,Garrard County,21,079,2022,43.5,58263.0,30728.0
 Kentucky,KY,Grant County,21,081,2022,36.5,65461.0,29113.0
 Kentucky,KY,Graves County,21,083,2022,39.9,52526.0,28978.0
 Kentucky,KY,Grayson County,21,085,2022,40.0,47024.0,25565.0
 Kentucky,KY,Green County,21,087,2022,45.1,38595.0,24090.0
 Kentucky,KY,Greenup County,21,089,2022,43.8,58562.0,32070.0
 Kentucky,KY,Hancock County,21,091,2022,41.2,68102.0,30579.0
 Kentucky,KY,Hardin County,21,093,2022,37.2,64136.0,35226.0
 Kentucky,KY,Harlan County,21,095,2022,41.2,35128.0,20511.0
 Kentucky,KY,Harrison County,21,097,2022,42.6,58840.0,29748.0
 Kentucky,KY,Hart County,21,099,2022,40.3,45561.0,23837.0
 Kentucky,KY,Henderson County,21,101,2022,41.0,56912.0,30949.0
 Kentucky,KY,Henry County,21,103,2022,41.4,58294.0,28842.0
 Kentucky,KY,Hickman County,21,105,2022,46.6,68589.0,38895.0
 Kentucky,KY,Hopkins County,21,107,2022,41.4,54466.0,27878.0
 Kentucky,KY,Jackson County,21,109,2022,40.9,38516.0,21876.0
 Kentucky,KY,Jefferson County,21,111,2022,38.5,66296.0,39994.0
 Kentucky,KY,Jessamine County,21,113,2022,38.4,69905.0,37703.0
 Kentucky,KY,Johnson County,21,115,2022,41.7,44231.0,22931.0
 Kentucky,KY,Kenton County,21,117,2022,37.7,76016.0,40780.0
 Kentucky,KY,Knott County,21,119,2022,44.2,38336.0,20536.0
 Kentucky,KY,Knox County,21,121,2022,40.1,34254.0,20658.0
 Kentucky,KY,Larue County,21,123,2022,41.3,57867.0,28038.0
 Kentucky,KY,Laurel County,21,125,2022,39.8,53693.0,26829.0
 Kentucky,KY,Lawrence County,21,127,2022,41.2,42488.0,21163.0
 Kentucky,KY,Lee County,21,129,2022,41.8,31682.0,18651.0
 Kentucky,KY,Leslie County,21,131,2022,43.2,37019.0,18739.0
 Kentucky,KY,Letcher County,21,133,2022,42.7,38466.0,23522.0
 Kentucky,KY,Lewis County,21,135,2022,42.5,36662.0,20579.0
 Kentucky,KY,Lincoln County,21,137,2022,41.4,49487.0,25972.0
 Kentucky,KY,Livingston County,21,139,2022,46.0,56125.0,31024.0
 Kentucky,KY,Logan County,21,141,2022,40.8,58869.0,27741.0
 Kentucky,KY,Lyon County,21,143,2022,47.9,64081.0,30441.0
 Kentucky,KY,McCracken County,21,145,2022,42.5,58490.0,36401.0
 Kentucky,KY,McCreary County,21,147,2022,39.2,35000.0,17450.0
 Kentucky,KY,McLean County,21,149,2022,43.2,64020.0,32382.0
 Kentucky,KY,Madison County,21,151,2022,34.4,59797.0,31290.0
 Kentucky,KY,Magoffin County,21,153,2022,41.4,31927.0,19582.0
 Kentucky,KY,Marion County,21,155,2022,39.8,49627.0,25133.0
 Kentucky,KY,Marshall County,21,157,2022,44.6,64597.0,32853.0
 Kentucky,KY,Martin County,21,159,2022,39.8,45265.0,21276.0
 Kentucky,KY,Mason County,21,161,2022,42.1,48460.0,33842.0
 Kentucky,KY,Meade County,21,163,2022,39.2,68518.0,34781.0
 Kentucky,KY,Menifee County,21,165,2022,43.4,43797.0,22682.0
 Kentucky,KY,Mercer County,21,167,2022,43.1,60728.0,30424.0
 Kentucky,KY,Metcalfe County,21,169,2022,42.6,46932.0,23380.0
 Kentucky,KY,Monroe County,21,171,2022,41.2,47252.0,26549.0
 Kentucky,KY,Montgomery County,21,173,2022,40.5,53436.0,26423.0
 Kentucky,KY,Morgan County,21,175,2022,42.3,46018.0,23257.0
 Kentucky,KY,Muhlenberg County,21,177,2022,43.0,50935.0,31621.0
 Kentucky,KY,Nelson County,21,179,2022,39.9,66212.0,33585.0
 Kentucky,KY,Nicholas County,21,181,2022,38.9,57539.0,24714.0
 Kentucky,KY,Ohio County,21,183,2022,41.0,52474.0,26712.0
 Kentucky,KY,Oldham County,21,185,2022,39.5,117334.0,50534.0
 Kentucky,KY,Owen County,21,187,2022,42.9,56485.0,28446.0
 Kentucky,KY,Owsley County,21,189,2022,48.0,32844.0,19405.0
 Kentucky,KY,Pendleton County,21,191,2022,41.7,58723.0,28919.0
 Kentucky,KY,Perry County,21,193,2022,41.3,45330.0,27913.0
 Kentucky,KY,Pike County,21,195,2022,42.5,41271.0,25153.0
 Kentucky,KY,Powell County,21,197,2022,39.5,38415.0,23336.0
 Kentucky,KY,Pulaski County,21,199,2022,41.8,48768.0,29215.0
 Kentucky,KY,Robertson County,21,201,2022,39.0,53798.0,24146.0
 Kentucky,KY,Rockcastle County,21,203,2022,42.9,45693.0,26640.0
 Kentucky,KY,Rowan County,21,205,2022,30.6,50038.0,28578.0
 Kentucky,KY,Russell County,21,207,2022,42.4,48220.0,25790.0
 Kentucky,KY,Scott County,21,209,2022,36.1,80782.0,38391.0
 Kentucky,KY,Shelby County,21,211,2022,40.6,81012.0,37918.0
 Kentucky,KY,Simpson County,21,213,2022,39.2,55907.0,27951.0
 Kentucky,KY,Spencer County,21,215,2022,42.9,101118.0,39997.0
 Kentucky,KY,Taylor County,21,217,2022,37.3,63211.0,29899.0
 Kentucky,KY,Todd County,21,219,2022,36.6,57891.0,30252.0
 Kentucky,KY,Trigg County,21,221,2022,45.8,55864.0,30172.0
 Kentucky,KY,Trimble County,21,223,2022,42.0,66492.0,28958.0
 Kentucky,KY,Union County,21,225,2022,41.3,58260.0,28196.0
 Kentucky,KY,Warren County,21,227,2022,33.3,63074.0,34201.0
 Kentucky,KY,Washington County,21,229,2022,42.3,65456.0,30217.0
 Kentucky,KY,Wayne County,21,231,2022,43.4,41583.0,27016.0
 Kentucky,KY,Webster County,21,233,2022,39.7,55451.0,25177.0
 Kentucky,KY,Whitley County,21,235,2022,36.1,44332.0,22310.0
 Kentucky,KY,Wolfe County,21,237,2022,41.0,28666.0,14727.0
 Kentucky,KY,Woodford County,21,239,2022,42.5,78295.0,38567.0
 Louisiana,LA,Acadia Parish,22,001,2022,36.7,44977.0,25731.0
 Louisiana,LA,Allen Parish,22,003,2022,38.5,52755.0,23971.0
 Louisiana,LA,Ascension Parish,22,005,2022,36.2,93800.0,41355.0
 Louisiana,LA,Assumption Parish,22,007,2022,41.9,47023.0,28758.0
 Louisiana,LA,Avoyelles Parish,22,009,2022,38.6,38696.0,23597.0
 Louisiana,LA,Beauregard Parish,22,011,2022,37.3,68525.0,33582.0
 Louisiana,LA,Bienville Parish,22,013,2022,42.1,34268.0,22269.0
 Louisiana,LA,Bossier Parish,22,015,2022,36.0,64598.0,33873.0
 Louisiana,LA,Caddo Parish,22,017,2022,38.7,47572.0,31612.0
 Louisiana,LA,Calcasieu Parish,22,019,2022,36.7,64370.0,33486.0
 Louisiana,LA,Caldwell Parish,22,021,2022,40.2,45707.0,28491.0
 Louisiana,LA,Cameron Parish,22,023,2022,43.3,69847.0,33858.0
 Louisiana,LA,Catahoula Parish,22,025,2022,38.8,48259.0,24910.0
 Louisiana,LA,Claiborne Parish,22,027,2022,42.3,32034.0,18721.0
 Louisiana,LA,Concordia Parish,22,029,2022,37.8,38929.0,21941.0
 Louisiana,LA,De Soto Parish,22,031,2022,39.3,49807.0,28772.0
 Louisiana,LA,East Baton Rouge Parish,22,033,2022,34.0,62083.0,37540.0
 Louisiana,LA,East Carroll Parish,22,035,2022,33.9,30856.0,19646.0
 Louisiana,LA,East Feliciana Parish,22,037,2022,44.3,64709.0,32720.0
 Louisiana,LA,Evangeline Parish,22,039,2022,36.9,34526.0,21877.0
 Louisiana,LA,Franklin Parish,22,041,2022,39.0,41129.0,23658.0
 Louisiana,LA,Grant Parish,22,043,2022,37.9,57362.0,25077.0
 Louisiana,LA,Iberia Parish,22,045,2022,37.4,55190.0,28315.0
 Louisiana,LA,Iberville Parish,22,047,2022,39.9,59410.0,28538.0
 Louisiana,LA,Jackson Parish,22,049,2022,41.4,40406.0,22804.0
 Louisiana,LA,Jefferson Parish,22,051,2022,39.8,63257.0,35720.0
 Louisiana,LA,Jefferson Davis Parish,22,053,2022,37.9,52470.0,30081.0
 Louisiana,LA,Lafayette Parish,22,055,2022,36.2,66617.0,38161.0
 Louisiana,LA,Lafourche Parish,22,057,2022,38.8,61381.0,32716.0
 Louisiana,LA,LaSalle Parish,22,059,2022,38.3,59926.0,29769.0
 Louisiana,LA,Lincoln Parish,22,061,2022,28.3,37001.0,24411.0
 Louisiana,LA,Livingston Parish,22,063,2022,36.6,77978.0,34237.0
 Louisiana,LA,Madison Parish,22,065,2022,36.2,34508.0,18314.0
 Louisiana,LA,Morehouse Parish,22,067,2022,40.0,37875.0,22534.0
 Louisiana,LA,Natchitoches Parish,22,069,2022,33.3,41310.0,25302.0
 Louisiana,LA,Orleans Parish,22,071,2022,37.9,51116.0,37013.0
 Louisiana,LA,Ouachita Parish,22,073,2022,36.5,49261.0,29670.0
 Louisiana,LA,Plaquemines Parish,22,075,2022,36.4,77996.0,35413.0
 Louisiana,LA,Pointe Coupee Parish,22,077,2022,43.4,53045.0,31595.0
 Louisiana,LA,Rapides Parish,22,079,2022,37.7,55407.0,31010.0
 Louisiana,LA,Red River Parish,22,081,2022,37.8,43821.0,23162.0
 Louisiana,LA,Richland Parish,22,083,2022,39.5,48125.0,25285.0
 Louisiana,LA,Sabine Parish,22,085,2022,41.1,40777.0,24911.0
 Louisiana,LA,St. Bernard Parish,22,087,2022,35.6,55857.0,28451.0
 Louisiana,LA,St. Charles Parish,22,089,2022,38.8,79191.0,38220.0
 Louisiana,LA,St. Helena Parish,22,091,2022,42.2,46402.0,24660.0
 Louisiana,LA,St. James Parish,22,093,2022,40.4,62946.0,33616.0
 Louisiana,LA,St. John the Baptist Parish,22,095,2022,37.9,65114.0,30643.0
 Louisiana,LA,St. Landry Parish,22,097,2022,37.3,44478.0,24413.0
 Louisiana,LA,St. Martin Parish,22,099,2022,39.5,50806.0,28679.0
 Louisiana,LA,St. Mary Parish,22,101,2022,39.5,47322.0,26949.0
 Louisiana,LA,St. Tammany Parish,22,103,2022,40.6,76914.0,40393.0
 Louisiana,LA,Tangipahoa Parish,22,105,2022,35.7,55274.0,29192.0
 Louisiana,LA,Tensas Parish,22,107,2022,47.4,35653.0,21019.0
 Louisiana,LA,Terrebonne Parish,22,109,2022,36.9,63088.0,32143.0
 Louisiana,LA,Union Parish,22,111,2022,42.5,47068.0,28575.0
 Louisiana,LA,Vermilion Parish,22,113,2022,38.6,56194.0,29293.0
 Louisiana,LA,Vernon Parish,22,115,2022,31.5,56547.0,28797.0
 Louisiana,LA,Washington Parish,22,117,2022,40.6,41803.0,24287.0
 Louisiana,LA,Webster Parish,22,119,2022,41.5,34263.0,22706.0
 Louisiana,LA,West Baton Rouge Parish,22,121,2022,36.4,80510.0,33445.0
 Louisiana,LA,West Carroll Parish,22,123,2022,41.0,45035.0,25949.0
 Louisiana,LA,West Feliciana Parish,22,125,2022,42.6,71985.0,30055.0
 Louisiana,LA,Winn Parish,22,127,2022,40.7,44922.0,25617.0
 Maine,ME,Androscoggin County,23,001,2022,40.8,64500.0,34273.0
 Maine,ME,Aroostook County,23,003,2022,48.5,50843.0,31001.0
 Maine,ME,Cumberland County,23,005,2022,42.1,87710.0,51405.0
 Maine,ME,Franklin County,23,007,2022,46.3,56890.0,33161.0
